solver,penalty,dual,tol,C,fit_intercept,intercept_scaling,max_iteration,multi_class,l1_ratio,class_weight,random_state,verbose,warm_start,n_jobs,EOD
liblinear,l1,False,0.3801624383407308,87.218,False,9.345207542968604,105,ovr,0.9237031845862264,,2019,0,True,,0.121
saga,l2,False,0.86,60.25559787735474,True,7.2587803545472305,104,auto,0.5632851524959844,,2019,0,True,,0.104
newton-cg,l2,False,0.6276045282822139,40.27909421439703,True,7.971,97,auto,0.3609415103802872,,2019,0,False,,0.044
lbfgs,l2,False,0.10826309830082516,11.145,False,0.6870035241550404,105,ovr,0.5615986504586717,,2019,0,True,,0.084
sag,l2,False,0.278,10.902,False,4.265,98,ovr,0.41163639453549183,,2019,0,True,,0.086
lbfgs,l2,False,0.5191414702476431,30.493948503237522,True,3.856,95,multinomial,,,2019,0,False,,0.044
lbfgs,l2,False,0.939,69.879,False,4.233365069287816,104,auto,0.22830209061365048,,2019,0,True,,0.084
lbfgs,none,False,0.3801624383407308,87.218,False,9.345207542968604,105,multinomial,0.5290948970731422,,2019,0,True,,0.084
saga,l2,False,0.86,60.25559787735474,True,7.2587803545472305,104,auto,0.9413574200758085,,2019,0,True,,0.104
liblinear,l1,False,0.07330968741117155,49.10423370403838,False,7.216444488408917,102,ovr,,,2019,0,False,,0.082
lbfgs,l2,False,0.939,69.879,False,4.233365069287816,104,auto,0.4969897122617175,,2019,0,False,,0.084
lbfgs,l2,False,0.10826309830082516,11.145,True,0.6870035241550404,105,ovr,0.2491944400337247,,2019,0,True,,0.044
newton-cg,l2,False,0.5317203131582181,6.722,False,6.188029277179003,98,ovr,,,2019,0,True,,0.084
sag,none,False,0.498,89.289,False,3.48,97,auto,0.891754263952968,,2019,0,False,,-0.125
saga,elasticnet,False,0.146,87.38629054296241,True,1.632,105,multinomial,0.9449450132107339,,2019,0,True,,0.119
lbfgs,l2,False,0.10826309830082516,11.145,True,0.6870035241550404,105,ovr,0.07792452404752792,,2019,0,True,,0.044
lbfgs,none,False,0.939,69.879,False,4.233365069287816,104,auto,,,2019,0,False,,0.084
saga,l1,False,0.425,36.84229050821911,False,2.635,104,auto,,,2019,0,False,,0.105
liblinear,l1,False,0.07330968741117155,49.10423370403838,False,7.216444488408917,102,ovr,0.7440362849370825,,2019,0,False,,0.082
saga,elasticnet,False,0.297,58.909,True,4.539,102,multinomial,0.44965407150807035,,2019,0,False,,0.119
saga,l2,False,0.86,60.25559787735474,True,7.2587803545472305,104,auto,0.5088990248364155,,2019,0,True,,0.104
saga,elasticnet,False,0.411,17.554,True,1.868,101,auto,0.8068239376717178,,2019,0,False,,0.104
saga,elasticnet,False,0.146,87.38629054296241,True,9.31542747989961,105,multinomial,0.7049921609492721,,2019,0,True,,0.119
liblinear,l2,True,0.884,8.236,False,6.36,105,auto,0.9580042227229432,,2019,0,True,,0.133
saga,elasticnet,False,0.146,87.38629054296241,True,9.31542747989961,105,multinomial,0.16448599428307875,,2019,0,True,,0.119
lbfgs,l2,False,0.5191414702476431,30.493948503237522,True,3.856,95,multinomial,0.9279862525071727,,2019,0,False,,0.044
lbfgs,l2,False,0.5191414702476431,29.494,True,3.856,95,multinomial,0.9403908272970672,,2019,0,False,,0.044
saga,l1,False,0.744,51.093851763530566,False,8.763,99,ovr,,,2019,0,True,,0.105
liblinear,l2,True,0.374,70.441,False,0.688,101,ovr,,,2019,0,True,,-0.004
lbfgs,none,False,0.3801624383407308,87.218,False,9.345207542968604,105,multinomial,0.8817872834036474,,2019,0,False,,0.084
newton-cg,l2,False,0.6276045282822139,61.77985877539705,True,7.971,97,auto,0.7734792929601902,,2019,0,False,,0.044
saga,l2,False,0.86,60.25559787735474,True,7.2587803545472305,104,auto,0.030134353730962182,,2019,0,True,,0.104
sag,none,False,0.73,54.724,True,3.608,96,ovr,,,2019,0,False,,-0.119
newton-cg,none,False,0.6276045282822139,61.77985877539705,True,7.971,97,auto,0.2505580574481764,,2019,0,False,,0.044
saga,l2,False,0.86,60.25559787735474,True,7.2587803545472305,104,auto,0.7623524099431817,,2019,0,True,,0.104
lbfgs,none,False,0.939,69.879,False,4.233365069287816,96,auto,,,2019,0,False,,0.084
saga,l2,False,0.86,60.25559787735474,True,7.2587803545472305,104,auto,0.7754467251552132,,2019,0,True,,0.104
liblinear,l2,True,0.884,8.236,False,6.36,105,auto,0.6256424909314248,,2019,0,False,,0.133
liblinear,l2,True,0.884,8.236,False,6.36,105,auto,0.3892618991218443,,2019,0,True,,0.133
sag,none,False,0.328,2.761,True,8.3,104,multinomial,0.8801466287862422,,2019,0,True,,0.093
saga,elasticnet,False,0.808132244815676,82.616,True,7.232,97,multinomial,0.03841723935819574,,2019,0,False,,0.119
liblinear,l2,True,0.884,30.432352857956488,False,6.36,105,auto,0.465312990207844,,2019,0,True,,0.14
lbfgs,l2,False,0.3801624383407308,87.218,False,9.345207542968604,105,multinomial,0.12681348297309336,,2019,0,False,,0.084
saga,l2,False,0.86,60.25559787735474,True,7.2587803545472305,104,auto,0.7104875615116192,,2019,0,True,,0.104
lbfgs,none,False,0.929,69.879,False,4.233365069287816,96,auto,,,2019,0,False,,0.084
lbfgs,none,False,0.10826309830082516,11.145,True,0.6870035241550404,105,ovr,0.4737249308893109,,2019,0,True,,0.044
lbfgs,none,False,0.476,27.565,False,6.928,98,ovr,,,2019,0,True,,0.084
saga,l2,False,0.86,60.25559787735474,True,7.2587803545472305,104,auto,,,2019,0,True,,0.104
lbfgs,l2,False,0.3801624383407308,87.218,False,9.345207542968604,105,multinomial,0.04158625067384558,,2019,0,False,,0.084
lbfgs,l2,False,0.929,69.879,False,4.233365069287816,96,auto,,,2019,0,False,,0.084
lbfgs,none,False,0.5191414702476431,29.494,True,3.856,95,multinomial,0.004493207256296983,,2019,0,False,,0.044
liblinear,l2,False,0.206,11.931,True,6.656,95,auto,,,2019,0,False,,0.143
saga,elasticnet,False,0.946,89.197,False,3.715,98,multinomial,0.19077338067656535,,2019,0,False,,0.121
liblinear,l2,True,0.374,70.441,False,0.688,101,auto,,,2019,0,True,,-0.004
lbfgs,none,False,0.60911662859451,69.879,False,4.233365069287816,96,auto,,,2019,0,False,,0.084
lbfgs,none,False,0.5191414702476431,29.494,True,3.856,95,multinomial,0.9281325700980793,,2019,0,False,,0.044
sag,l2,False,0.277955631489301,99.491,False,6.085,103,auto,,,2019,0,True,,0.08
lbfgs,l2,False,0.3801624383407308,87.218,False,9.345207542968604,104,multinomial,0.31480103278643345,,2019,0,False,,0.084
saga,l2,False,0.86,60.25559787735474,True,7.2587803545472305,104,ovr,,,2019,0,True,,0.104
lbfgs,l2,False,0.60911662859451,69.879,False,4.233365069287816,96,auto,,,2019,0,False,,0.084
saga,l2,False,0.5317203131582181,6.722,False,6.188029277179003,98,ovr,,,2019,0,True,,0.105
sag,l2,False,0.057,22.834,True,5.811,97,ovr,0.984312422520035,,2019,0,True,,0.043
saga,l1,False,0.744,51.093851763530566,False,3.183392966668471,99,ovr,,,2019,0,True,,0.105
liblinear,l2,True,0.783,22.593,False,4.614,101,auto,0.2750826135755835,,2019,0,False,,-0.015
liblinear,l2,False,0.841,98.964,False,1.687,97,ovr,,,2019,0,False,,0.147
saga,l2,False,0.86,60.25559787735474,False,7.2587803545472305,104,ovr,,,2019,0,True,,0.105
lbfgs,l2,False,0.10826309830082516,11.145,True,0.6870035241550404,105,ovr,0.40420330216444333,,2019,0,True,,0.044
sag,none,False,0.1,48.674,False,3.427,98,multinomial,,,2019,0,False,,0.09
saga,l1,False,0.86,60.25559787735474,True,7.2587803545472305,104,ovr,,,2019,0,True,,0.104
saga,l1,False,0.86,60.25559787735474,False,7.2587803545472305,104,ovr,,,2019,0,True,,0.105
lbfgs,none,False,0.476,27.565,False,6.928,98,ovr,,,2019,0,False,,0.084
sag,none,False,0.745721052753264,9.673,False,9.521,97,ovr,0.059848190567730275,,2019,0,False,,-0.125
saga,l1,False,0.86,60.25559787735474,False,7.359,104,ovr,,,2019,0,True,,0.105
newton-cg,none,False,0.6276045282822139,61.77985877539705,True,7.971,97,multinomial,0.13395615600511968,,2019,0,False,,0.044
lbfgs,l2,False,0.599,69.879,False,4.233365069287816,96,auto,,,2019,0,False,,0.084
saga,l2,False,0.539,30.297,False,0.606,104,auto,0.7640684524444807,,2019,0,False,,0.105
saga,l2,False,0.5317203131582181,6.722,False,6.188029277179003,99,ovr,,,2019,0,True,,0.105
saga,l1,False,0.86,60.25559787735474,False,7.359,103,ovr,,,2019,0,True,,0.105
saga,elasticnet,False,0.146,87.38629054296241,True,9.31542747989961,105,auto,0.046713759972221824,,2019,0,True,,0.104
saga,elasticnet,False,0.297,58.909,True,2.309842633347263,102,multinomial,0.8237598726124178,,2019,0,False,,0.119
lbfgs,none,False,0.599,69.879,False,4.233365069287816,96,auto,,,2019,0,False,,0.084
liblinear,l1,False,0.07330968741117155,49.10423370403838,False,7.216444488408917,101,ovr,0.5549468300580123,,2019,0,False,,0.082
lbfgs,l2,False,0.3801624383407308,87.218,False,9.345207542968604,104,multinomial,0.631221371794228,,2019,0,False,,0.084
lbfgs,l2,False,0.599,69.879,False,4.233365069287816,96,auto,,,2019,0,True,,0.084
lbfgs,none,False,0.599,69.879,False,4.233365069287816,96,auto,,,2019,0,True,,0.084
liblinear,l1,False,0.07330968741117155,49.10423370403838,False,7.216444488408917,101,ovr,0.5858833552375392,,2019,0,False,,0.082
liblinear,l1,False,0.07330968741117155,49.10423370403838,False,7.216444488408917,101,ovr,0.08279906273431636,,2019,0,False,,0.082
lbfgs,l2,False,0.5191414702476431,29.494,True,3.856,95,multinomial,0.8132988010762888,,2019,0,False,,0.044
saga,elasticnet,False,0.411,17.554,True,1.868,101,auto,0.20160451382548072,,2019,0,False,,0.104
newton-cg,none,False,0.6276045282822139,61.77985877539705,True,7.971,97,multinomial,0.26096450036718066,,2019,0,False,,0.044
lbfgs,l2,False,0.5191414702476431,29.494,True,3.856,95,multinomial,0.25388196693606324,,2019,0,True,,0.044
saga,l1,False,0.86,60.25559787735474,False,7.359,103,multinomial,,,2019,0,True,,0.121
sag,none,False,0.013,68.664,True,6.889,105,ovr,,,2019,0,True,,0.045
newton-cg,l2,False,0.10826309830082516,11.145,True,0.6870035241550404,105,ovr,0.9355152879393015,,2019,0,True,,0.044
sag,l2,False,0.181,88.112,False,1.02,98,ovr,,,2019,0,False,,0.065
saga,elasticnet,False,0.146,87.38629054296241,True,9.415,105,auto,0.552726485973739,,2019,0,True,,0.104
sag,l2,False,0.9227982579236096,36.886,True,1.115824425354393,101,ovr,0.038601142410517486,,2019,0,True,,-0.119
liblinear,l1,False,0.07330968741117155,49.10423370403838,False,7.216444488408917,101,ovr,0.641549650670755,,2019,0,False,,0.082
saga,l1,False,0.744,51.093851763530566,False,1.0608392435748641,99,ovr,,,2019,0,True,,0.105
sag,none,False,0.744,51.093851763530566,False,1.0608392435748641,99,ovr,,,2019,0,True,,-0.125
saga,l1,False,0.498,24.211,True,2.947,97,auto,0.7576919221586004,,2019,0,False,,0.104
saga,l1,False,0.86,7.353391898502871,False,7.359,103,multinomial,,,2019,0,True,,0.121
saga,l1,False,0.86,7.353391898502871,True,7.359,103,multinomial,,,2019,0,True,,0.119
lbfgs,l2,False,0.5191414702476431,29.494,True,3.856,95,ovr,0.07164324218695617,,2019,0,True,,0.044
liblinear,l1,False,0.07330968741117155,49.10423370403838,False,7.216444488408917,101,ovr,0.6483999400661788,,2019,0,False,,0.082
liblinear,l1,False,0.86,7.353391898502871,True,7.359,103,ovr,,,2019,0,True,,0.102
lbfgs,none,False,0.589,69.879,False,4.233365069287816,96,auto,,,2019,0,True,,0.084
saga,l1,False,0.744,51.093851763530566,False,1.0608392435748641,100,ovr,,,2019,0,True,,0.105
lbfgs,none,False,0.3801624383407308,87.218,False,9.345207542968604,104,multinomial,0.4586703816224843,,2019,0,False,,0.084
sag,l2,False,0.236,67.07026852878326,False,1.183,96,multinomial,0.15938970975228217,,2019,0,False,,0.112
liblinear,l1,False,0.07330968741117155,49.10423370403838,False,7.216444488408917,101,ovr,0.33366590673229635,,2019,0,False,,0.082
saga,elasticnet,False,0.808132244815676,82.616,True,7.332,97,multinomial,0.6552072997009475,,2019,0,False,,0.119
liblinear,l1,False,0.677,5.944,False,2.759,103,ovr,,,2019,0,False,,0.121
saga,elasticnet,False,0.808132244815676,82.616,True,7.332,97,multinomial,0.5559200946775417,,2019,0,False,,0.119
liblinear,l1,False,0.87,7.353391898502871,True,7.359,103,ovr,,,2019,0,True,,0.102
liblinear,l1,False,0.87,7.353391898502871,True,7.359,103,ovr,,,2019,0,False,,0.102
lbfgs,l2,False,0.5191414702476431,29.494,True,3.856,95,ovr,0.8205942401116392,,2019,0,True,,0.044
sag,l2,False,0.278,10.902,False,4.265,98,ovr,0.3433827981536126,,2019,0,True,,0.086
newton-cg,none,False,0.10826309830082516,11.145,True,0.6870035241550404,105,ovr,0.07998708713040747,,2019,0,True,,0.044
sag,none,False,0.87,7.353391898502871,False,7.359,103,multinomial,,,2019,0,False,,-0.015
lbfgs,l2,False,0.427,56.308,True,0.329,99,auto,0.451580638705249,,2019,0,False,,0.044
liblinear,l1,False,0.07330968741117155,49.10423370403838,False,7.216444488408917,101,ovr,0.8335098205362665,,2019,0,True,,0.082
saga,l1,False,0.87,7.353391898502871,False,7.359,103,multinomial,,,2019,0,False,,0.121
lbfgs,l2,False,0.589,69.879,False,4.233365069287816,96,auto,,,2019,0,True,,0.084
sag,l2,False,0.498,89.289,False,8.231537233282271,97,auto,0.9872466462948367,,2019,0,False,,-0.125
lbfgs,none,False,0.5191414702476431,67.49637968357995,True,3.856,95,ovr,0.3168915355616677,,2019,0,True,,0.044
saga,none,False,0.6276045282822139,61.77985877539705,True,7.971,97,multinomial,0.7337534213446073,,2019,0,False,,0.119
liblinear,l1,False,0.884,30.432352857956488,False,6.36,105,auto,0.019200804366837798,,2019,0,True,,0.121
lbfgs,l2,False,0.599,69.879,False,4.333,96,auto,,,2019,0,True,,0.084
saga,elasticnet,False,0.146,87.38629054296241,True,9.415,105,auto,0.19334286484226215,,2019,0,True,,0.104
liblinear,l1,False,0.374,70.441,False,0.688,101,ovr,,,2019,0,True,,0.121
saga,none,False,0.6276045282822139,61.77985877539705,True,8.356873742205746,97,multinomial,0.4138362902804684,,2019,0,False,,0.119
lbfgs,none,False,0.599,69.879,False,4.333,96,auto,,,2019,0,True,,0.084
lbfgs,none,False,0.599,69.879,False,4.433,96,auto,,,2019,0,True,,0.084
lbfgs,none,False,0.07330968741117155,49.10423370403838,False,7.216444488408917,101,multinomial,0.052230973545080106,,2019,0,True,,0.084
liblinear,l1,False,0.884,30.432352857956488,False,6.36,105,auto,0.7675506531778632,,2019,0,True,,0.121
lbfgs,l2,False,0.39,87.218,False,9.345207542968604,104,multinomial,0.35788362412452357,,2019,0,False,,0.084
sag,l2,False,0.520844809322915,99.491,False,6.085,103,auto,,,2019,0,True,,-0.125
saga,none,False,0.6276045282822139,61.77985877539705,True,8.356873742205746,97,multinomial,0.07742180234362261,,2019,0,True,,0.119
liblinear,l1,False,0.884,30.432352857956488,True,6.36,105,auto,0.05400640100767218,,2019,0,True,,0.102
saga,l1,False,0.021252921540797567,7.353391898502871,False,7.359,103,multinomial,,,2019,0,False,,0.087
saga,l1,False,0.021252921540797567,7.353391898502871,False,7.259,103,multinomial,,,2019,0,False,,0.087
saga,l1,False,0.021252921540797567,7.353391898502871,False,7.259,103,auto,,,2019,0,False,,0.088
liblinear,l1,False,0.579,37.69328159489931,True,2.182,105,ovr,,,2019,0,True,,0.093
lbfgs,l2,False,0.07330968741117155,49.10423370403838,False,7.216444488408917,101,multinomial,0.7564677019106462,,2019,0,True,,0.084
saga,none,False,0.6276045282822139,51.875001831212,True,8.356873742205746,97,multinomial,0.6723176785539303,,2019,0,True,,0.119
liblinear,l1,False,0.884,30.432352857956488,True,6.36,105,auto,0.5627357352457344,,2019,0,True,,0.102
lbfgs,l2,False,0.599,69.879,False,4.433,96,auto,,,2019,0,True,,0.084
newton-cg,none,False,0.10826309830082516,64.34836834609591,True,0.6870035241550404,105,ovr,0.41222669318814775,,2019,0,True,,0.044
lbfgs,l2,False,0.7672308715240288,69.879,False,4.433,96,auto,,,2019,0,True,,0.084
lbfgs,none,False,0.39,87.218,False,9.345207542968604,104,multinomial,0.3876588498360868,,2019,0,False,,0.084
newton-cg,l2,False,0.071,6.099,False,7.21,96,multinomial,,,2019,0,False,,0.084
lbfgs,none,False,0.7672308715240288,69.879,False,4.433,96,auto,,,2019,0,True,,0.084
lbfgs,none,False,0.5191414702476431,67.49637968357995,True,3.856,95,ovr,0.3507843689720118,,2019,0,True,,0.044
saga,l1,False,0.021252921540797567,7.353391898502871,False,7.259,103,auto,,,2019,0,True,,0.088
sag,none,False,0.6276045282822139,51.875001831212,True,8.356873742205746,97,multinomial,0.17708687785091481,,2019,0,True,,0.013
saga,elasticnet,False,0.808132244815676,82.616,True,7.332,97,multinomial,0.6160138300848896,,2019,0,True,,0.119
lbfgs,l2,False,0.39,87.218,True,9.345207542968604,104,multinomial,0.013646552881622753,,2019,0,False,,0.044
lbfgs,none,False,0.73,54.724,True,3.608,96,ovr,,,2019,0,False,,0.044
saga,l1,False,0.021252921540797567,7.353391898502871,False,7.159,103,auto,,,2019,0,True,,0.088
sag,none,False,0.6276045282822139,51.875001831212,True,8.356873742205746,96,multinomial,0.5540526564867162,,2019,0,True,,0.013
liblinear,l1,False,0.498,89.289,False,8.231537233282271,97,auto,0.8716629944357835,,2019,0,False,,0.121
lbfgs,none,False,0.39,87.218,True,9.345207542968604,104,multinomial,0.08045043690485232,,2019,0,True,,0.044
saga,l1,False,0.296,32.189,True,7.997,99,ovr,0.051723879096013836,,2019,0,False,,0.104
liblinear,l1,False,0.520844809322915,99.491,False,6.085,103,auto,,,2019,0,True,,0.121
newton-cg,l2,False,0.10826309830082516,64.34836834609591,True,0.6870035241550404,105,ovr,0.8621090829516437,,2019,0,True,,0.044
lbfgs,l2,False,0.5191414702476431,67.49637968357995,True,3.856,95,ovr,0.262242667584096,,2019,0,True,,0.044
saga,l1,False,0.925,33.202,False,5.83,98,multinomial,0.6479973607947307,,2019,0,False,,0.121
sag,none,False,0.6276045282822139,51.875001831212,True,8.356873742205746,96,multinomial,0.09571804729550981,,2019,0,True,,0.013
saga,l2,False,0.539,30.297,False,4.4376180878152995,104,auto,0.8265731117136212,,2019,0,False,,0.105
sag,l2,False,0.76,58.246,True,4.24,102,auto,0.33361293642632384,,2019,0,False,,-0.119
saga,l1,False,0.021252921540797567,7.353391898502871,True,7.159,103,auto,,,2019,0,True,,0.053
newton-cg,none,False,0.39,87.218,True,9.345207542968604,104,multinomial,0.4713825655590471,,2019,0,True,,0.044
lbfgs,l2,False,0.7672308715240288,69.879,True,4.433,96,auto,,,2019,0,True,,0.043
newton-cg,none,False,0.10826309830082516,18.284954665507687,True,0.6870035241550404,105,ovr,0.6255321488137767,,2019,0,True,,0.044
saga,l1,False,0.021252921540797567,7.353391898502871,True,7.159,103,auto,,,2019,0,False,,0.053
lbfgs,none,False,0.5191414702476431,67.49637968357995,True,3.856,95,ovr,0.37668639673062454,,2019,0,True,,0.044
saga,elasticnet,False,0.808132244815676,82.616,True,7.332,97,multinomial,0.15686055976460878,,2019,0,True,,0.119
sag,none,False,0.8604991168854476,56.234,True,9.909,102,ovr,0.5482803113458813,,2019,0,True,,-0.119
liblinear,l1,False,0.498,89.289,False,8.231537233282271,97,auto,0.14688367516218315,,2019,0,False,,0.121
saga,l1,False,0.021252921540797567,7.353391898502871,True,9.0253048569252,103,auto,,,2019,0,False,,0.053
lbfgs,l2,False,0.7672308715240288,69.879,True,4.433,101,auto,,,2019,0,True,,0.044
lbfgs,l2,False,0.7672308715240288,69.879,True,4.433,101,multinomial,,,2019,0,True,,0.044
newton-cg,l2,False,0.39,87.218,True,8.848800965760592,104,multinomial,0.24258141177262083,,2019,0,True,,0.044
sag,l2,False,0.335,36.022,False,7.354,104,ovr,0.6247158298512584,,2019,0,True,,0.081
saga,l1,False,0.021252921540797567,7.353391898502871,True,5.9650517106107355,103,auto,,,2019,0,False,,0.053
saga,l1,False,0.021252921540797567,7.353391898502871,True,5.9650517106107355,103,auto,0.4829167944087076,,2019,0,False,,0.053
saga,elasticnet,False,0.411,17.554,True,1.868,101,auto,0.678443807349386,,2019,0,False,,0.104
saga,l1,False,0.7672308715240288,69.879,True,4.433,101,multinomial,,,2019,0,True,,0.119
sag,none,False,0.335,36.022,False,7.354,104,ovr,0.04416855593342761,,2019,0,True,,0.08
sag,none,False,0.6276045282822139,51.875001831212,True,8.356873742205746,96,multinomial,0.2815764049334011,,2019,0,True,,0.013
newton-cg,none,False,0.10826309830082516,18.284954665507687,False,0.6870035241550404,105,ovr,0.17001668338644926,,2019,0,True,,0.084
newton-cg,l2,False,0.39,87.218,True,8.848800965760592,104,multinomial,0.22604014846400422,,2019,0,True,,0.044
saga,l1,False,0.021252921540797567,7.353391898502871,True,5.9650517106107355,103,auto,0.4628987935430291,,2019,0,False,,0.053
